date,indy1,indy2,check
03/01/18,0,0,0
04/01/18,0,0,0
05/01/18,0,0,0
08/01/18,0,0,0
09/01/18,0,0,0
10/01/18,0,0,0
11/01/18,0,0,0
12/01/18,0,0,0
15/01/18,0,0,0
16/01/18,20,0,0
17/01/18,20,0,0
18/01/18,20,0,0
19/01/18,20,0,0
22/01/18,20.019801980198018,0,0
23/01/18,20.039211841976275,0,0
24/01/18,20.058237350055954,0,0
25/01/18,20.05708413520336,0,0
26/01/18,20.055953756288442,0,0
29/01/18,20.054845761114414,0,0
30/01/18,20.053759706438882,0,0
31/01/18,20.052695157796528,0,0
01/02/18,20.05165168932531,0,0
02/02/18,20.050628883596097,0,0
05/02/18,20.04962633144568,0,0
06/02/18,20.048643631813093,20.12,0
07/02/18,20.04768039157917,20.119043824701198,0
08/02/18,20.046736225409287,20.118095268329075,0
09/02/18,20.045810755599202,20.117154270175057,0
12/02/18,20.04490361192397,20.116220770014298,0
13/02/18,20.04401443148983,20.115294708101832,0
14/02/18,20.043142858589043,20.11437602516875,0
15/02/18,20.042288544557575,20.1134646624184,0
16/02/18,20.041451147635645,20.11256056152264,0
19/02/18,20.020828352632957,20.103695537128036,0
20/02/18,20.020415910006562,20.102869277868052,0
21/02/18,20.020011634560888,20.10204960234719,0
22/02/18,20.01961536456958,20.10123645810538,0
23/02/18,20.019226941508798,20.100429793100556,0
26/02/18,20.01884620999377,20.09962955570533,0
27/02/18,20.018473017716666,20.098835694703695,0
28/02/18,20.018107215385644,20.09804815928773,0
02/03/18,20.017748656665137,20.09726689905436,0
05/03/18,20.01739719811731,20.096491864002136,0
06/03/18,20.017052699144692,20.095723004528015,0
07/03/18,20.016715021933905,20.094960271424206,0
08/03/18,20.01638403140056,20.09420361587501,0
09/03/18,20.0160595951352,20.093452989453695,0
12/03/18,20.015741583350344,20.0927083441194,0
13/03/18,20.015429868828555,20.091969632214067,0
14/03/18,20.015124326871554,20.091236806459374,0
15/03/18,20.014824835250334,20.090509819953724,0
16/03/18,20.01453127415627,20.08978862616923,0
19/03/18,19.994441545955155,20.081105051458717,0
20/03/18,19.974749634154062,20.072490668578567,0
21/03/18,19.955447661200516,20.063944926199454,0
22/03/18,19.93652790553318,20.055467277385116,0
23/03/18,19.91798279849292,20.047057179557346,0
26/03/18,19.88000294109702,20.03074596697123,0
27/03/18,19.862577140283214,20.02253285169656,0
28/03/18,19.845496404832062,20.014385179571487,0
29/03/18,19.80895192156806,19.998334301646615,0
30/03/18,19.773131091438,19.982411319163376,0
02/04/18,19.738019584676852,19.966615213034583,0
03/04/18,19.70360335527731,19.95094497229327,0
04/04/18,19.650066655172807,19.927431466537946,0
05/04/18,19.617392067941662,19.912073446884257,0
09/04/18,19.565562522041827,19.888869674399125,0
10/04/18,19.514759303783574,19.865850792531404,0
11/04/18,19.464962089847266,19.84301532804908,0
12/04/18,19.41615095935524,19.82036181945905,0
17/04/18,19.38810836610068,19.805856944403597,0
18/04/18,19.36062107172245,19.791467646041816,0
19/04/18,19.333678080203192,19.777193003443873,0
20/04/18,19.287466633070455,19.755063975527985,0
23/04/18,19.261972244296782,19.741079402017803,0
24/04/18,19.236982694904768,19.72720625937224,0
25/04/18,19.21248798807497,19.71344365969597,0
26/04/18,19.18847832494477,19.699790722168512,0
27/04/18,19.16494410068844,19.686246572987887,0
30/04/18,19.14187590067481,19.672810345314677,0
02/05/18,19.11926449670105,19.659481179216552,0
03/05/18,19.09710084330103,19.646258221613234,0
04/05/18,19.07537607412675,19.633140626221895,0
07/05/18,19.05408149840147,19.620127553502996,0
08/05/18,19.033208597443025,19.607218170606558,0
09/05/18,19.012749021256035,19.594411651318858,0
10/05/18,18.992694585191558,19.581707176009544,0
11/05/18,18.973037266672915,19.56910393157919,0
14/05/18,18.953769201986322,19.556601111407243,0
15/05/18,18.934882683135108,19.544197915300412,0
16/05/18,18.896568174558176,19.523925421951404,0
17/05/18,18.85901236912138,19.503814462413942,0
18/05/18,18.842002223198186,19.49183187705606,0
21/05/18,18.80552693164971,19.471976642975932,0
22/05/18,18.76977392310219,19.452279617932298,0
23/05/18,18.734728894921947,19.432739541295387,0
24/05/18,18.70037782769577,19.413355162480283,0
25/05/18,18.66670697962259,19.394125240866895,0
28/05/18,18.6337028810162,19.375048545720546,0
30/05/18,18.60135232891687,19.35612385611321,0
31/05/18,18.569642381809608,19.337349960845376,0
01/06/18,18.538560354447043,19.31872565836852,0
04/06/18,18.508093812774824,19.300249756708215,0
05/06/18,18.4782305689575,19.28192107338783,0
06/06/18,18.448958676502897,19.26373843535287,0
07/06/18,18.42026642548304,19.245700678895876,0
08/06/18,18.392142337849712,19.227806649581964,0
11/06/18,18.364575162842787,19.210055202174935,0
12/06/18,18.337553872489465,19.19244520056398,0
13/06/18,18.311067657192645,19.17497551769096,0
14/06/18,18.28510592140665,19.157645035478282,0
15/06/18,18.259658279398597,19.14045264475734,0
18/06/18,18.234714551093674,19.12339724519752,0
19/06/18,18.21026475800271,19.106477745235786,0
20/06/18,18.166497139032362,19.081724934516775,0
21/06/18,18.12359620558618,19.05716935734931,0
22/06/18,18.081544795574573,19.032809442151308,0
25/06/18,18.040326086751314,19.00864362986325,0
26/06/18,17.99992358998396,18.984670373848402,0
27/06/18,17.960321142657545,18.960888139793834,0
28/06/18,17.90170092201086,18.92932727812217,0
29/06/18,17.844241497812625,18.89801789742,0
02/07/18,17.787919883994554,18.8669579938549,0
03/07/18,17.73271354965803,18.836145579561236,0
04/07/18,17.67860041006084,18.80557868251294,0
